sunshine_station_name,record_date,sunshine_hours
Gazipur,2018/06/08,9.5
Gazipur,2019/06/08,7.6
Gazipur,2020/06/08,6.3
Gazipur,2021/06/08,5.2
Gazipur,2000/06/09,6.8
Gazipur,2001/06/09,4.8
Gazipur,2002/06/09,6.8
Gazipur,2003/06/09,8.5
Gazipur,2004/06/09,8.3
Gazipur,2005/06/09,7.9
Gazipur,2006/06/09,9
Gazipur,2007/06/09,0.5
Gazipur,2008/06/09,8.1
Gazipur,2009/06/09,9.6
Gazipur,2010/06/09,6.8
Gazipur,2011/06/09,8.3
Gazipur,2012/06/09,1.9
Gazipur,2013/06/09,0.6
Gazipur,2014/06/09,7.4
Gazipur,2015/06/09,5.1
Gazipur,2016/06/09,5.3
Gazipur,2017/06/09,6.8
Gazipur,2018/06/09,10.3
Gazipur,2019/06/09,6.4
Gazipur,2020/06/09,5.8
Gazipur,2021/06/09,9.6
Gazipur,2000/06/10,4.8
Gazipur,2001/06/10,6.5
Gazipur,2002/06/10,9.7
Gazipur,2003/06/10,0.2
Gazipur,2005/06/10,9.2
Gazipur,2006/06/10,8.7
Gazipur,2007/06/10,7.1
Gazipur,2008/06/10,2.4
Gazipur,2009/06/10,0.5
Gazipur,2010/06/10,0
Gazipur,2011/06/10,7.3
Gazipur,2012/06/10,4.5
Gazipur,2013/06/10,0.5
Gazipur,2014/06/10,6.1
Gazipur,2015/06/10,4.6
Gazipur,2016/06/10,3.4
Gazipur,2017/06/10,4.8
Gazipur,2018/06/10,5.7
Gazipur,2019/06/10,4.3
Gazipur,2020/06/10,0.8
Gazipur,2021/06/10,1.2
Gazipur,2000/06/11,7.3
Gazipur,2001/06/11,7
Gazipur,2002/06/11,8.5
Gazipur,2003/06/11,6.4
Gazipur,2004/06/11,8.5
Gazipur,2005/06/11,8.8
Gazipur,2006/06/11,7.9
Gazipur,2007/06/11,6.5
Gazipur,2008/06/11,9.6
Gazipur,2009/06/11,4.8
Gazipur,2010/06/11,9.1
Gazipur,2011/06/11,5.1
Gazipur,2012/06/11,1.2
Gazipur,2013/06/11,8.6
Gazipur,2014/06/11,7.7
Gazipur,2015/06/11,7.4
Gazipur,2016/06/11,0
Gazipur,2017/06/11,9.2
Gazipur,2018/06/11,4.2
Gazipur,2019/06/11,5.6
Gazipur,2020/06/11,7.4
Gazipur,2021/06/11,7.7
Gazipur,2000/06/12,8.4
Gazipur,2001/06/12,5.7
Gazipur,2002/06/12,8.1
Gazipur,2003/06/12,5.6
Gazipur,2004/06/12,7.3
Gazipur,2005/06/12,8.2
Gazipur,2006/06/12,8.1
Gazipur,2007/06/12,6.7
Gazipur,2008/06/12,7.7
Gazipur,2009/06/12,2.7
Gazipur,2010/06/12,0.3
Gazipur,2011/06/12,6.2
Gazipur,2012/06/12,4.4
Gazipur,2013/06/12,7.8
Gazipur,2014/06/12,6.1
Gazipur,2015/06/12,4.4
Gazipur,2016/06/12,8.4
Gazipur,2017/06/12,7.8
Gazipur,2018/06/12,6.7
Gazipur,2019/06/12,8.4
Gazipur,2020/06/12,7.3
Gazipur,2021/06/12,0
Gazipur,2000/07/01,5.3
Gazipur,2001/07/01,8.1
Gazipur,2002/07/01,3.6
Gazipur,2003/07/01,3.9
Gazipur,2004/07/01,6.9
Gazipur,2005/07/01,7.8
Gazipur,2006/07/01,7.1
Gazipur,2007/07/01,0.6
Gazipur,2008/07/01,7.6
Gazipur,2009/07/01,6.2
Gazipur,2010/07/01,6.2
Gazipur,2011/07/01,6.6
Gazipur,2012/07/01,0.6
Gazipur,2013/07/01,0
Gazipur,2015/07/01,2.4
Gazipur,2016/07/01,6.6
Gazipur,2017/07/01,5.4
Gazipur,2018/07/01,4.8
Gazipur,2019/07/01,8.3
Gazipur,2020/07/01,0
Gazipur,2021/07/01,7.4
Gazipur,2000/07/02,5.3
Gazipur,2001/07/02,7.9
Gazipur,2002/07/02,7.5
Gazipur,2003/07/02,7.1
Gazipur,2004/07/02,6.9
Gazipur,2005/07/02,7.1
Gazipur,2006/07/02,7.5
Gazipur,2007/07/02,5.9
Gazipur,2008/07/02,0.1
Gazipur,2009/07/02,8.6
Gazipur,2010/07/02,7.2
Gazipur,2011/07/02,5.8
Gazipur,2012/07/02,8.7
Gazipur,2013/07/02,8
Gazipur,2014/07/02,8.4
Gazipur,2015/07/02,5.4
Gazipur,2016/07/02,5.4
Gazipur,2017/07/02,8.6
Gazipur,2018/07/02,6.4
Gazipur,2019/07/02,8
Gazipur,2020/07/02,4.3
Gazipur,2021/07/02,6.3
Gazipur,2000/07/03,6.2
Gazipur,2001/07/03,9.4
Gazipur,2002/07/03,9.7
Gazipur,2003/07/03,9.7
Gazipur,2004/07/03,2
Gazipur,2005/07/03,6.9
Gazipur,2006/07/03,8.6
Gazipur,2007/07/03,9.8
Gazipur,2008/07/03,3.2
Gazipur,2009/07/03,8.8
Gazipur,2010/07/03,7.6
Gazipur,2011/07/03,10.3
Gazipur,2012/07/03,6.8
Gazipur,2013/07/03,9.3
Gazipur,2014/07/03,9.3
Gazipur,2015/07/03,9.6
Gazipur,2016/07/03,8.4
Gazipur,2017/07/03,4.6
Gazipur,2018/07/03,9.7
Gazipur,2019/07/03,8.3
Gazipur,2020/07/03,2.6
Gazipur,2021/07/03,6.4
Gazipur,2000/07/04,10.5
Gazipur,2001/07/04,9.8
Gazipur,2002/07/04,9.1
Gazipur,2003/07/04,9.4
Gazipur,2004/07/04,2.9
Gazipur,2005/07/04,7.8
Gazipur,2006/07/04,7.2
Gazipur,2007/07/04,7.4
Gazipur,2008/07/04,10.4
Gazipur,2009/07/04,9
Gazipur,2010/07/04,7.2
Gazipur,2011/07/04,8.2
Gazipur,2012/07/04,4.8
Gazipur,2013/07/04,8.8
Gazipur,2014/07/04,5.1
Gazipur,2015/07/04,8.2
Gazipur,2016/07/04,8.8
Gazipur,2017/07/04,6.6
Gazipur,2018/07/04,7.6
Gazipur,2019/07/04,5.8
Gazipur,2020/07/04,8
Gazipur,2021/07/04,8.3
Gazipur,2000/07/05,10.7
Gazipur,2002/07/05,7.3
Gazipur,2003/07/05,8.4
Gazipur,2004/07/05,8.9
Gazipur,2005/07/05,6.4
Gazipur,2006/07/05,2.7
Gazipur,2007/07/05,8.6
Gazipur,2008/07/05,7.5
Gazipur,2009/07/05,7.9
Gazipur,2010/07/05,6.1
Gazipur,2011/07/05,6.5
Gazipur,2012/07/05,7.1
Gazipur,2013/07/05,0.7
Gazipur,2014/07/05,5.1
Gazipur,2015/07/05,3.6
Gazipur,2016/07/05,3.2
Gazipur,2017/07/05,9.1
Gazipur,2018/07/05,1.8
Gazipur,2019/07/05,8.3
Gazipur,2020/07/05,4.7
Gazipur,2021/07/05,6.8
Gazipur,2000/07/06,5.3
Gazipur,2001/07/06,4.2
Gazipur,2002/07/06,0.7
Gazipur,2003/07/06,1.8
Gazipur,2004/07/06,10.5
Gazipur,2005/07/06,7.2
Gazipur,2006/07/06,1.4
Gazipur,2007/07/06,4.1
Gazipur,2008/07/06,3.1
Gazipur,2009/07/06,6.4
Gazipur,2010/07/06,6.2
Gazipur,2011/07/06,8.2
Gazipur,2012/07/06,4.4
Gazipur,2013/07/06,0.2
Gazipur,2014/07/06,8.7
Gazipur,2015/07/06,9.4
Gazipur,2016/07/06,1.4
Gazipur,2017/07/06,4.8
Gazipur,2018/07/06,5.4
Gazipur,2019/07/06,7.4
Gazipur,2020/07/06,6.8
Gazipur,2021/07/06,5.2
Gazipur,2000/07/07,3.9
Gazipur,2001/07/07,9.8
Gazipur,2002/07/07,0.1
Gazipur,2003/07/07,0.5
Gazipur,2004/07/07,0
Gazipur,2005/07/07,8.5
Gazipur,2006/07/07,0.4
Gazipur,2007/07/07,6.3
Gazipur,2008/07/07,5.7
Gazipur,2009/07/07,3
Gazipur,2010/07/07,8.2
Gazipur,2011/07/07,7.9
Gazipur,2012/07/07,6.6
Gazipur,2013/07/07,5.1
Gazipur,2014/07/07,6.6
Gazipur,2015/07/07,0.3
Gazipur,2016/07/07,4.4
Gazipur,2017/07/07,2.4
Gazipur,2018/07/07,9.4
Gazipur,2019/07/07,0
Gazipur,2020/07/07,6.7
Gazipur,2021/07/07,0
Gazipur,2000/07/08,5.4
Gazipur,2001/07/08,3.2
Gazipur,2002/07/08,5.8
Gazipur,2003/07/08,7.9
Gazipur,2004/07/08,5.6
Gazipur,2005/07/08,2.1
Gazipur,2006/07/08,3.4
Gazipur,2007/07/08,8.6
Gazipur,2008/07/08,9.4
Gazipur,2009/07/08,4.1
Gazipur,2010/07/08,8.2
Gazipur,2011/07/08,0
Gazipur,2012/07/08,4.5
Gazipur,2013/07/08,0
Gazipur,2014/07/08,7.7
Gazipur,2015/07/08,3.8
Gazipur,2016/07/08,8.4
Gazipur,2017/07/08,6.4
Gazipur,2018/07/08,9.6
Gazipur,2019/07/08,5.7
Gazipur,2020/07/08,3.5
Gazipur,2021/07/08,3.5
Gazipur,2000/07/09,8.8
Gazipur,2001/07/09,6.3
Gazipur,2002/07/09,9.2
Gazipur,2003/07/09,4.9
Gazipur,2004/07/09,7.2
Gazipur,2005/07/09,0.3
Gazipur,2006/07/09,7.6
Gazipur,2008/07/09,5.1
Gazipur,2009/07/09,9.3
Gazipur,2010/07/09,4.4
Gazipur,2011/07/09,4.4
Gazipur,2012/07/09,9.9
Gazipur,2013/07/09,5.6
Gazipur,2014/07/09,8.3
Gazipur,2015/07/09,5.3
Gazipur,2016/07/09,6.8
Gazipur,2017/07/09,0
Gazipur,2018/07/09,7.4
Gazipur,2019/07/09,4.3
Gazipur,2020/07/09,0
Gazipur,2021/07/09,6.8
Gazipur,2000/07/10,3.1
Gazipur,2001/07/10,9.3
Gazipur,2002/07/10,9.6
Gazipur,2004/07/10,0.2
Gazipur,2005/07/10,6.9
Gazipur,2006/07/10,8.1
Gazipur,2007/07/10,2.6
Gazipur,2008/07/10,4.9
Gazipur,2009/07/10,2.9
Gazipur,2010/07/10,0
Gazipur,2011/07/10,8.2
Gazipur,2012/07/10,7.3
Gazipur,2013/07/10,5.4
Gazipur,2014/07/10,8.1
Gazipur,2015/07/10,4.2
Gazipur,2016/07/10,2.3
Gazipur,2017/07/10,2.8
Gazipur,2018/07/10,8.3
Gazipur,2019/07/10,5.2
Gazipur,2020/07/10,2.3
Gazipur,2021/07/10,5.2
Gazipur,2000/07/11,8.2
Gazipur,2001/07/11,0.2
Gazipur,2002/07/11,5.2
Gazipur,2003/07/11,7.9
Gazipur,2004/07/11,7.3
Gazipur,2005/07/11,6.1
Gazipur,2006/07/11,4.9
Gazipur,2007/07/11,7.8
Gazipur,2008/07/11,9.5
Gazipur,2009/07/11,8.8
Gazipur,2010/07/11,8.2
Gazipur,2011/07/11,8.8
Gazipur,2012/07/11,7.8
Gazipur,2013/07/11,9.1
Gazipur,2014/07/11,5.7
Gazipur,2015/07/11,9.2
Gazipur,2016/07/11,3.2
Gazipur,2017/07/11,9.4
Gazipur,2018/07/11,6.3
Gazipur,2019/07/11,4.3
Gazipur,2020/07/11,8.6
Gazipur,2021/07/11,9.2
Gazipur,2000/07/12,8.6
Gazipur,2001/07/12,5.4
Gazipur,2002/07/12,7.9
Gazipur,2003/07/12,6.1
Gazipur,2004/07/12,8.3
Gazipur,2005/07/12,8.4
Gazipur,2006/07/12,8.3
Gazipur,2007/07/12,8.4
Gazipur,2008/07/12,7.8
Gazipur,2009/07/12,0.8
Gazipur,2010/07/12,1.1
Gazipur,2011/07/12,7.5
Gazipur,2012/07/12,4.2
Gazipur,2013/07/12,6.2
Gazipur,2014/07/12,4.3
Gazipur,2016/07/12,8.5
Gazipur,2017/07/12,6.6
Gazipur,2018/07/12,5.8
Gazipur,2019/07/12,7.2
Gazipur,2020/07/12,7.4
Gazipur,2021/07/12,0
Gazipur,2000/08/01,8.1
Gazipur,2001/08/01,7.5
Gazipur,2002/08/01,6.1
Gazipur,2004/08/01,6.4
Gazipur,2005/08/01,7.1
Gazipur,2006/08/01,2.6
Gazipur,2007/08/01,6.3
Gazipur,2008/08/01,7.8
Gazipur,2009/08/01,7
Gazipur,2010/08/01,8.2
Gazipur,2011/08/01,6.4
Gazipur,2012/08/01,4
Gazipur,2013/08/01,6.1
Gazipur,2014/08/01,6.7
Gazipur,2015/08/01,2.2
Gazipur,2016/08/01,3.4
Gazipur,2017/08/01,7.8
Gazipur,2018/08/01,5.4
Gazipur,2019/08/01,7.7
Gazipur,2020/08/01,3.8
Gazipur,2021/08/01,6.8
Gazipur,2000/08/02,9.1
Gazipur,2001/08/02,8.9
Gazipur,2002/08/02,7.9
Gazipur,2003/08/02,5.9
Gazipur,2004/08/02,9.4
Gazipur,2005/08/02,8.9
Gazipur,2006/08/02,8.2
Gazipur,2007/08/02,7.2
Gazipur,2008/08/02,1.7
Gazipur,2009/08/02,9
Gazipur,2010/08/02,5.8
Gazipur,2011/08/02,8
Gazipur,2012/08/02,5.8
Gazipur,2013/08/02,5.9
Gazipur,2014/08/02,7.4
Gazipur,2015/08/02,6.1
Gazipur,2016/08/02,3.8
Gazipur,2017/08/02,9.3
Gazipur,2018/08/02,3.9
Gazipur,2019/08/02,5.4
Gazipur,2020/08/02,1.4
Gazipur,2021/08/02,9.3
Gazipur,2000/08/03,5.7
Gazipur,2001/08/03,9.1
Gazipur,2002/08/03,9.4
Gazipur,2003/08/03,9.1
Gazipur,2004/08/03,7.7
Gazipur,2005/08/03,8.4
Gazipur,2006/08/03,8.7
Gazipur,2007/08/03,10.6
Gazipur,2008/08/03,4.6
Gazipur,2009/08/03,8.1
Gazipur,2010/08/03,8.2
Gazipur,2011/08/03,10.2
Gazipur,2012/08/03,5.5
Gazipur,2013/08/03,9.5
Gazipur,2014/08/03,9.8
Gazipur,2015/08/03,9.9
Gazipur,2016/08/03,8.2
Gazipur,2017/08/03,1.2
Gazipur,2018/08/03,9.3
Gazipur,2019/08/03,9.5
Gazipur,2020/08/03,6.4
Gazipur,2021/08/03,5.2
Gazipur,2000/08/04,9.4
Gazipur,2001/08/04,6.1
Gazipur,2002/08/04,7.4
Gazipur,2003/08/04,9.6
Gazipur,2004/08/04,8.1
Gazipur,2005/08/04,8.9
Gazipur,2006/08/04,5.7
Gazipur,2007/08/04,8.2
Gazipur,2008/08/04,9.4
Gazipur,2009/08/04,8.9
Gazipur,2010/08/04,8.1
Gazipur,2011/08/04,7.6
Gazipur,2012/08/04,2.7
Gazipur,2013/08/04,9.2
Gazipur,2014/08/04,5.6
Gazipur,2015/08/04,7.8
Gazipur,2016/08/04,6.8
Gazipur,2017/08/04,4.8
Gazipur,2018/08/04,4.6
Gazipur,2019/08/04,4.2
Gazipur,2020/08/04,4.2
Gazipur,2021/08/04,5.8
Gazipur,2000/08/05,8.3
Gazipur,2001/08/05,0.7
Gazipur,2002/08/05,7.8
Gazipur,2003/08/05,6.4
Gazipur,2004/08/05,9.6
Gazipur,2005/08/05,4.7
Gazipur,2006/08/05,5.9
Gazipur,2007/08/05,9.7
Gazipur,2008/08/05,7.6
Gazipur,2009/08/05,7.2
Gazipur,2010/08/05,7.4
Gazipur,2011/08/05,6.3
Gazipur,2012/08/05,5.7
Gazipur,2013/08/05,5.6
Gazipur,2014/08/05,7.6
Gazipur,2015/08/05,6.7
Gazipur,2016/08/05,8.8
Gazipur,2017/08/05,5.4
Gazipur,2018/08/05,3.7
Gazipur,2019/08/05,7.2
Gazipur,2020/08/05,9.2
Gazipur,2021/08/05,8.8
Gazipur,2000/08/06,3.1
Gazipur,2001/08/06,5.6
Gazipur,2002/08/06,2.2
Gazipur,2003/08/06,6.2
Gazipur,2004/08/06,10.3
Gazipur,2005/08/06,4.9
Gazipur,2006/08/06,3.6
Gazipur,2008/08/06,2.6
Gazipur,2009/08/06,0.4
Gazipur,2010/08/06,6.2
Gazipur,2011/08/06,7.5
Gazipur,2012/08/06,9.8
Gazipur,2013/08/06,4.3
Gazipur,2014/08/06,7.2
Gazipur,2015/08/06,7.8
Gazipur,2016/08/06,6.4
Gazipur,2017/08/06,4.2
Gazipur,2018/08/06,7.3
Gazipur,2019/08/06,4.3
Gazipur,2020/08/06,4.7
Gazipur,2021/08/06,5.4
Gazipur,2000/08/07,1.6
Gazipur,2001/08/07,8.6
Gazipur,2003/08/07,1.7
Gazipur,2004/08/07,1
Gazipur,2005/08/07,7.2
Gazipur,2006/08/07,1.1
Gazipur,2007/08/07,7.7
Gazipur,2008/08/07,1.9
Gazipur,2009/08/07,6.6
Gazipur,2010/08/07,9.1
Gazipur,2011/08/07,8.4
Gazipur,2012/08/07,4.1
Gazipur,2013/08/07,8.5
Gazipur,2014/08/07,3.6
Gazipur,2015/08/07,2.4
Gazipur,2016/08/07,7.6
Gazipur,2017/08/07,2.2
Gazipur,2018/08/07,5.6
Gazipur,2019/08/07,0
Gazipur,2020/08/07,3.8
Gazipur,2021/08/07,9.8
Gazipur,2000/08/08,6
Gazipur,2001/08/08,6
Gazipur,2002/08/08,8.1
Gazipur,2003/08/08,6.2
Gazipur,2004/08/08,6.1
Gazipur,2005/08/08,0.2
Gazipur,2006/08/08,4.2
Gazipur,2007/08/08,9.6
Gazipur,2008/08/08,8.7
Gazipur,2009/08/08,3.8
Gazipur,2010/08/08,6.3
Gazipur,2011/08/08,0
Gazipur,2012/08/08,3.5
Gazipur,2013/08/08,4.3
Gazipur,2014/08/08,8.6
Gazipur,2015/08/08,0.4
Gazipur,2016/08/08,7.6
Gazipur,2017/08/08,6.2
Gazipur,2018/08/08,7.6
Gazipur,2019/08/08,2.2
Gazipur,2020/08/08,8.3
Gazipur,2021/08/08,4.6
Gazipur,2000/08/09,8.9
Gazipur,2001/08/09,0.8
Gazipur,2002/08/09,6.8
Gazipur,2003/08/09,4.2
Gazipur,2004/08/09,1.7
Gazipur,2005/08/09,7.5
Gazipur,2006/08/09,7.7
Gazipur,2008/08/09,3.3
Gazipur,2009/08/09,0.8
Gazipur,2010/08/09,7.3
Gazipur,2011/08/09,1.6
Gazipur,2012/08/09,5.2
Gazipur,2013/08/09,0.1
Gazipur,2014/08/09,6.2
Gazipur,2015/08/09,5.1
Gazipur,2016/08/09,6.4
Gazipur,2017/08/09,5.4
Gazipur,2018/08/09,5.7
Gazipur,2019/08/09,5.6
Gazipur,2020/08/09,1.6
Gazipur,2021/08/09,5.3
Gazipur,2000/08/10,8.3
Gazipur,2001/08/10,3.9
Gazipur,2002/08/10,4.4
Gazipur,2004/08/10,0.5
Gazipur,2005/08/10,4.5
Gazipur,2006/08/10,8.5
Gazipur,2008/08/10,6.1
Gazipur,2009/08/10,0.3
Gazipur,2010/08/10,0
Gazipur,2011/08/10,6.6
Gazipur,2012/08/10,4.4
Gazipur,2013/08/10,8.2
Gazipur,2014/08/10,6.7
Gazipur,2015/08/10,1.2
Gazipur,2016/08/10,1.3
Gazipur,2017/08/10,1.2
Gazipur,2018/08/10,7.8
Gazipur,2019/08/10,8.2
Gazipur,2020/08/10,4.8
Gazipur,2021/08/10,8.3
Gazipur,2000/08/11,8.2
Gazipur,2001/08/11,4
Gazipur,2002/08/11,7.9
Gazipur,2003/08/11,6.7
Gazipur,2004/08/11,7.9
Gazipur,2005/08/11,1.6
Gazipur,2006/08/11,1.7
Gazipur,2007/08/11,8
Gazipur,2008/08/11,9.8
Gazipur,2009/08/11,9
Gazipur,2010/08/11,8.9
Gazipur,2011/08/11,9.6
Gazipur,2012/08/11,6.2
Gazipur,2013/08/11,9.3
Gazipur,2014/08/11,5.8
Gazipur,2015/08/11,9.6
Gazipur,2016/08/11,5.4
Gazipur,2017/08/11,9.5
Gazipur,2018/08/11,7.6
Gazipur,2019/08/11,0
Gazipur,2020/08/11,8.7
Gazipur,2021/08/11,9.4
Gazipur,2000/08/12,8.5
Gazipur,2001/08/12,4.7
Gazipur,2002/08/12,8.3
Gazipur,2003/08/12,8.6
Gazipur,2004/08/12,5.6
Gazipur,2005/08/12,8.8
Gazipur,2006/08/12,7.5
Gazipur,2007/08/12,7.5
Gazipur,2008/08/12,7.3
Gazipur,2009/08/12,4.8
Gazipur,2010/08/12,1.4
Gazipur,2011/08/12,7.7
Gazipur,2012/08/12,2.7
Gazipur,2013/08/12,6.3
Gazipur,2014/08/12,2.8
Gazipur,2015/08/12,3.2
Gazipur,2016/08/12,8.4
Gazipur,2017/08/12,0
Gazipur,2018/08/12,8.2
Gazipur,2019/08/12,5.8
Gazipur,2020/08/12,9.8
Gazipur,2021/08/12,7.4
Gazipur,2000/09/01,6.7
Gazipur,2001/09/01,5.8
Gazipur,2002/09/01,8.4
Gazipur,2004/09/01,6.8
Gazipur,2005/09/01,7.6
Gazipur,2006/09/01,0
Gazipur,2007/09/01,2.2
Gazipur,2008/09/01,7.1
Gazipur,2009/09/01,7.1
Gazipur,2010/09/01,7.5
Gazipur,2011/09/01,7.2
Gazipur,2012/09/01,0.3
Gazipur,2013/09/01,2.5
Gazipur,2014/09/01,3.1
Gazipur,2015/09/01,3.7
Gazipur,2016/09/01,4.2
Gazipur,2017/09/01,6.5
Gazipur,2018/09/01,6.4
Gazipur,2019/09/01,6.3
Gazipur,2020/09/01,1.5
Gazipur,2021/09/01,6.4
Gazipur,2000/09/02,4.2
Gazipur,2001/09/02,7.9
Gazipur,2002/09/02,9.3
Gazipur,2003/09/02,4.8
Gazipur,2004/09/02,9.3
Gazipur,2005/09/02,8.5
Gazipur,2006/09/02,8.7
Gazipur,2007/09/02,8.1
Gazipur,2008/09/02,0.5
Gazipur,2009/09/02,8.7
Gazipur,2010/09/02,2.4
Gazipur,2011/09/02,8.6
Gazipur,2012/09/02,5
Gazipur,2013/09/02,9.8
Gazipur,2014/09/02,7.6
Gazipur,2015/09/02,7.6
Gazipur,2016/09/02,3.4
Gazipur,2017/09/02,8.6
Gazipur,2018/09/02,4.3
Gazipur,2019/09/02,6.8
Gazipur,2020/09/02,7.5
Gazipur,2021/09/02,8.4
Gazipur,2000/09/03,8.9
Gazipur,2001/09/03,9.3
Gazipur,2002/09/03,7.6
Gazipur,2003/09/03,10
Gazipur,2004/09/03,5.6
Gazipur,2005/09/03,8.6
Gazipur,2006/09/03,8.6
Gazipur,2007/09/03,10.2
Gazipur,2008/09/03,5.3
Gazipur,2009/09/03,6.2
Gazipur,2010/09/03,8.5
Gazipur,2011/09/03,10.1
Gazipur,2012/09/03,2.6
Gazipur,2013/09/03,9.3
Gazipur,2014/09/03,8.2
Gazipur,2015/09/03,9.6
Gazipur,2016/09/03,7.6
Gazipur,2017/09/03,4.8
Gazipur,2018/09/03,9.2
Gazipur,2019/09/03,9.3
Gazipur,2020/09/03,9.6
Gazipur,2021/09/03,3.8
Gazipur,2000/09/04,10.6
Gazipur,2001/09/04,1.4
Gazipur,2002/09/04,8.6
Gazipur,2003/09/04,8.4
Gazipur,2004/09/04,7.6
Gazipur,2005/09/04,7.7
Gazipur,2006/09/04,8.5
Gazipur,2007/09/04,7.3
Gazipur,2008/09/04,9
Gazipur,2009/09/04,6.1
Gazipur,2010/09/04,7.8
Gazipur,2011/09/04,6.7
Gazipur,2012/09/04,1.9
Gazipur,2013/09/04,8.4
Gazipur,2014/09/04,7.2
Gazipur,2015/09/04,8.3
Gazipur,2016/09/04,7.6
Gazipur,2017/09/04,5.6
Gazipur,2018/09/04,8.7
Gazipur,2019/09/04,3.8
Gazipur,2020/09/04,9.3
Gazipur,2021/09/04,6.6
Gazipur,2000/09/05,9.4
Gazipur,2001/09/05,1.1
Gazipur,2002/09/05,6.8
Gazipur,2003/09/05,7.3
Gazipur,2004/09/05,10.5
Gazipur,2005/09/05,6.1
Gazipur,2006/09/05,6.4
Gazipur,2007/09/05,4.9
Gazipur,2008/09/05,10.4
Gazipur,2009/09/05,7.5
Gazipur,2010/09/05,7.3
Gazipur,2011/09/05,8.8
Gazipur,2012/09/05,6.6
Gazipur,2013/09/05,2.9
Gazipur,2014/09/05,8.1
Gazipur,2015/09/05,5.1
Gazipur,2016/09/05,5.5
Gazipur,2017/09/05,4.6
Gazipur,2018/09/05,2.5
Gazipur,2019/09/05,8.7
Gazipur,2020/09/05,8.4
Gazipur,2021/09/05,6.6
Gazipur,2000/09/06,6.3
Gazipur,2001/09/06,6
Gazipur,2002/09/06,2.1
Gazipur,2004/09/06,6.9
Gazipur,2005/09/06,8.1
Gazipur,2008/09/06,7.3
Gazipur,2009/09/06,7.1
Gazipur,2010/09/06,8.8
Gazipur,2011/09/06,4.1
Gazipur,2012/09/06,7.3
Gazipur,2013/09/06,2.2
Gazipur,2014/09/06,5.2
Gazipur,2015/09/06,5.4
Gazipur,2016/09/06,4.4
Gazipur,2017/09/06,5.4
Gazipur,2018/09/06,4.8
Gazipur,2019/09/06,5.4
Gazipur,2020/09/06,7.4
Gazipur,2021/09/06,0.8
Gazipur,2000/09/07,2
Gazipur,2001/09/07,2
Gazipur,2002/09/07,1
Gazipur,2003/09/07,6.5
Gazipur,2004/09/07,0
Gazipur,2005/09/07,5.1
Gazipur,2006/09/07,1.2
Gazipur,2007/09/07,4.9
Gazipur,2008/09/07,7.7
Gazipur,2009/09/07,2.7
Gazipur,2010/09/07,7.8
Gazipur,2011/09/07,8.7
Gazipur,2012/09/07,5.9
Gazipur,2013/09/07,3.9
Gazipur,2014/09/07,0.7
Gazipur,2016/09/07,6.6
Gazipur,2017/09/07,1.8
Gazipur,2018/09/07,2.3
Gazipur,2019/09/07,0
Gazipur,2020/09/07,3.7
Gazipur,2021/09/07,7.3
Gazipur,2000/09/08,4
Gazipur,2001/09/08,7.6
Gazipur,2002/09/08,0.7
Gazipur,2003/09/08,1.7
Gazipur,2004/09/08,7.9
Gazipur,2005/09/08,1.8
Gazipur,2006/09/08,5.9
Gazipur,2007/09/08,8.2
Gazipur,2008/09/08,7.7
Gazipur,2009/09/08,7.8
Gazipur,2010/09/08,6.7
Gazipur,2011/09/08,0
Gazipur,2012/09/08,10.8
Gazipur,2013/09/08,6.8
Gazipur,2014/09/08,5.3
Gazipur,2015/09/08,5.4
Gazipur,2016/09/08,4.2
Gazipur,2017/09/08,3.7
Gazipur,2018/09/08,4.2
Gazipur,2019/09/08,4.3
Gazipur,2020/09/08,7.4
Gazipur,2021/09/08,2.7
Gazipur,2000/09/09,4.2
Gazipur,2001/09/09,3.6
Gazipur,2002/09/09,4.8
Gazipur,2003/09/09,8.8
Gazipur,2004/09/09,0.1
Gazipur,2005/09/09,5.6
Gazipur,2006/09/09,0.5
Gazipur,2007/09/09,1
Gazipur,2008/09/09,8.7
Gazipur,2009/09/09,3.6
Gazipur,2010/09/09,4.8
Gazipur,2011/09/09,5.8
Gazipur,2012/09/09,4.9
Gazipur,2013/09/09,0.5
Gazipur,2014/09/09,6.7
Gazipur,2015/09/09,5.3
Gazipur,2016/09/09,4.5
Gazipur,2017/09/09,1.4
Gazipur,2018/09/09,7.4
Gazipur,2019/09/09,1.3
Gazipur,2020/09/09,2.3
Gazipur,2021/09/09,4.1
Gazipur,2000/09/10,7.1
Gazipur,2001/09/10,3.2
Gazipur,2002/09/10,9.4
Gazipur,2004/09/10,8.6
Gazipur,2005/09/10,9.4
Gazipur,2006/09/10,10.5
Gazipur,2007/09/10,0.7
Gazipur,2008/09/10,6.7
Gazipur,2009/09/10,5.2
Gazipur,2010/09/10,2.2
Gazipur,2011/09/10,5.5
Gazipur,2012/09/10,2.6
Gazipur,2013/09/10,5.4
Gazipur,2014/09/10,4.4
Gazipur,2015/09/10,9.1
Gazipur,2016/09/10,2.2
Gazipur,2017/09/10,2.4
Gazipur,2018/09/10,5.7
Gazipur,2019/09/10,2.8
Gazipur,2020/09/10,7.6
Gazipur,2021/09/10,5.7
Gazipur,2000/09/11,7.3
Gazipur,2001/09/11,7.9
Gazipur,2002/09/11,6.1
Gazipur,2003/09/11,8.3
Gazipur,2004/09/11,6.9
Gazipur,2005/09/11,5.9
