division_id,Division,District_id,district,period_number,start_date,Last date,cropland_flooded_sq_km,cropland_flooded_ha,total_area_flooded_sq_km,total_area_flooded_ha,pct_of_cropland_flooded,pct_of_total_area_flooded,population_exposed
BD10,Barisal,BD1009,Bhola,28,2/16/2025,2/28/2025,39.11,3911,191.28,19128,4.851251963,9.037192794,115524
BD10,Barisal,BD1042,Jhalokati,28,2/16/2025,2/28/2025,9.26,926,36.21,3621,2.975475669,4.505402795,26728
BD10,Barisal,BD1078,Patuakhali,28,2/16/2025,2/28/2025,44.39,4439,194.56,19456,2.950865853,6.850061784,67338
BD10,Barisal,BD1079,Pirojpur,28,2/16/2025,2/28/2025,10.09,1009,47.37,4737,1.971182332,3.429789329,29858
BD20,Chattogram,BD2012,Brahamanbaria,28,2/16/2025,2/28/2025,25.3,2530,33.77,3377,1.69404255,1.597944901,45654
BD20,Chattogram,BD2013,Chandpur,28,2/16/2025,2/28/2025,14.19,1419,41.19,4119,2.232483845,2.563217215,22830
BD20,Chattogram,BD2015,Chattogram,28,2/16/2025,2/28/2025,45.28,4528,114.5,11450,3.427137357,2.366500421,144002
BD20,Chattogram,BD2019,Comilla,28,2/16/2025,2/28/2025,17.17,1717,27.2,2720,0.930856023,0.804460879,31268
BD20,Chattogram,BD2022,Cox's Bazar,28,2/16/2025,2/28/2025,89.44,8944,209.12,20912,15.69409155,8.911238992,236138
BD20,Chattogram,BD2030,Feni,28,2/16/2025,2/28/2025,13.16,1316,34.69,3469,2.963122293,3.505062836,23805
BD20,Chattogram,BD2046,Khagrachhari,28,2/16/2025,2/28/2025,0.4,40,2.01,201,0.186496962,0.064499456,1138
BD20,Chattogram,BD2051,Lakshmipur,28,2/16/2025,2/28/2025,24.15,2415,67.93,6793,5.108226042,5.008408427,73105
BD20,Chattogram,BD2075,Noakhali,28,2/16/2025,2/28/2025,35.92,3592,171.25,17125,3.10647459,5.872616281,78847
BD20,Chattogram,BD2084,Rangamati,28,2/16/2025,2/28/2025,5.39,539,86.35,8635,2.46377739,1.374642493,19818
BD30,Dhaka,BD3026,Dhaka,28,2/16/2025,2/28/2025,7.86,786,20.81,2081,1.218700235,1.284291364,80978
BD30,Dhaka,BD3029,Faridpur,28,2/16/2025,2/28/2025,9.91,991,18.4,1840,0.741133606,0.822036738,12389
BD30,Dhaka,BD3033,Gazipur,28,2/16/2025,2/28/2025,6.81,681,15.13,1513,1.012626119,0.756671705,27864
BD30,Dhaka,BD3035,Gopalganj,28,2/16/2025,2/28/2025,85.86,8586,107.12,10712,7.783363113,6.644748923,40754
BD30,Dhaka,BD3048,Kishoreganj,28,2/16/2025,2/28/2025,17.11,1711,32.82,3282,0.837597889,1.160387337,33269
BD30,Dhaka,BD3054,Madaripur,28,2/16/2025,2/28/2025,28.04,2804,35.81,3581,3.983832222,2.885525451,17038
BD30,Dhaka,BD3056,Manikganj,28,2/16/2025,2/28/2025,19.23,1923,53.95,5395,2.324481533,3.574484676,32183
BD30,Dhaka,BD3059,Munshiganj,28,2/16/2025,2/28/2025,6.44,644,23.84,2384,1.156647157,2.332998727,22513
BD30,Dhaka,BD3067,Narayanganj,28,2/16/2025,2/28/2025,5.3,530,18.01,1801,1.752180372,2.333228083,36969
BD30,Dhaka,BD3068,Narsingdi,28,2/16/2025,2/28/2025,13.67,1367,31.74,3174,2.370870098,2.47191981,39498
BD30,Dhaka,BD3082,Rajbari,28,2/16/2025,2/28/2025,15.18,1518,37.75,3775,2.292057062,3.01984491,29319
BD30,Dhaka,BD3086,Shariatpur,28,2/16/2025,2/28/2025,15.98,1598,54.18,5418,2.4002481,4.179463518,41368
BD30,Dhaka,BD3093,Tangail,28,2/16/2025,2/28/2025,175.25,17525,246.47,24647,9.370845948,6.640410376,221766
BD40,Khulna,BD4001,Bagerhat,28,2/16/2025,2/28/2025,153.25,15325,559.99,55999,14.97399029,14.13518363,167365
BD40,Khulna,BD4018,Chuadanga,28,2/16/2025,2/28/2025,28.91,2891,37.01,3701,4.367263259,2.897480306,28332
BD40,Khulna,BD4041,Jessore,28,2/16/2025,2/28/2025,119.89,11989,239.27,23927,7.887956264,8.475382415,147444
BD40,Khulna,BD4044,Jhenaidah,28,2/16/2025,2/28/2025,57.17,5717,70.67,7067,4.587538778,3.298320742,49814
BD40,Khulna,BD4047,Khulna,28,2/16/2025,2/28/2025,235.42,23542,689.18,68918,18.9607216,17.48470504,244331
BD40,Khulna,BD4050,Kushtia,28,2/16/2025,2/28/2025,49.13,4913,77.91,7791,5.22198049,4.390677704,61673
BD40,Khulna,BD4055,Magura,28,2/16/2025,2/28/2025,10.58,1058,15.14,1514,1.499033204,1.322934078,10467
BD40,Khulna,BD4057,Meherpur,28,2/16/2025,2/28/2025,19.77,1977,24.09,2409,4.234313905,3.037026014,16939
BD40,Khulna,BD4065,Narail,28,2/16/2025,2/28/2025,54.75,5475,78.26,7826,8.223140744,7.194379729,41203
BD40,Khulna,BD4087,Satkhira,28,2/16/2025,2/28/2025,142.62,14262,628.22,62822,14.09246816,17.05226099,271656
BD45,Mymensingh,BD4539,Jamalpur,28,2/16/2025,2/28/2025,204.28,20428,267.8,26780,14.11625296,11.7015994,238073
BD45,Mymensingh,BD4561,Mymensingh,28,2/16/2025,2/28/2025,67.43,6743,91.13,9113,2.305178768,1.895652005,76755
BD45,Mymensingh,BD4572,Netrakona,28,2/16/2025,2/28/2025,55.83,5583,65.4,6540,2.454589326,2.113513212,42852
BD45,Mymensingh,BD4589,Sherpur,28,2/16/2025,2/28/2025,129.62,12962,153.77,15377,13.24350816,10.45767711,106734
BD50,Rajshahi,BD5010,Bogra,28,2/16/2025,2/28/2025,454.75,45475,572.92,57292,22.27193019,17.77549804,476739
BD50,Rajshahi,BD5038,Joypurhat,28,2/16/2025,2/28/2025,56.47,5647,62.38,6238,7.151148802,5.864038102,40237
BD50,Rajshahi,BD5064,Naogaon,28,2/16/2025,2/28/2025,889.78,88978,"1,008.37",100837,31.58599611,26.44349304,555611
BD50,Rajshahi,BD5069,Natore,28,2/16/2025,2/28/2025,146.47,14647,181.03,18103,11.31263842,8.620193841,100259
BD50,Rajshahi,BD5070,Nawabganj,28,2/16/2025,2/28/2025,218.82,21882,333.65,33365,24.13783079,17.90417676,245042
BD50,Rajshahi,BD5076,Pabna,28,2/16/2025,2/28/2025,125.08,12508,156.3,15630,7.611972998,5.946701565,107670
BD50,Rajshahi,BD5081,Rajshahi,28,2/16/2025,2/28/2025,152.83,15283,240.95,24095,10.5064538,8.954583126,180558
BD50,Rajshahi,BD5088,Sirajganj,28,2/16/2025,2/28/2025,347.95,34795,486.35,48635,21.16467525,17.67973803,485614
BD55,Rangpur,BD5527,Dinajpur,28,2/16/2025,2/28/2025,"1,016.17",101617,"1,175.13",117513,35.73969453,30.49185344,771451
BD55,Rangpur,BD5532,Gaibandha,28,2/16/2025,2/28/2025,443.64,44364,643.31,64331,32.19882999,26.73066475,637330
BD55,Rangpur,BD5549,Kurigram,28,2/16/2025,2/28/2025,309.72,30972,485.12,48512,23.94615712,19.11375759,468134
BD55,Rangpur,BD5552,Lalmonirhat,28,2/16/2025,2/28/2025,36.65,3665,46.14,4614,4.197320856,3.237766875,47808
BD55,Rangpur,BD5573,Nilphamari,28,2/16/2025,2/28/2025,130.99,13099,160.14,16014,11.2679148,9.025135838,142920
BD55,Rangpur,BD5577,Panchagarh,28,2/16/2025,2/28/2025,72.2,7220,87.53,8753,7.299569024,5.734091318,47519
BD55,Rangpur,BD5585,Rangpur,28,2/16/2025,2/28/2025,226.89,22689,273.23,27323,13.38293732,10.46397983,206279
BD55,Rangpur,BD5594,Thakurgaon,28,2/16/2025,2/28/2025,138.97,13897,158.87,15887,9.617135826,7.838942191,84208
BD60,Sylhet,BD6036,Habiganj,28,2/16/2025,2/28/2025,73.01,7301,79.77,7977,3.809424484,2.801362187,55932
BD60,Sylhet,BD6058,Maulvibazar,28,2/16/2025,2/28/2025,26.03,2603,43.71,4371,2.081115943,1.478533595,26816
BD60,Sylhet,BD6090,Sunamganj,28,2/16/2025,2/28/2025,41.9,4190,60.88,6088,1.739895995,1.48813545,42993
BD60,Sylhet,BD6091,Sylhet,28,2/16/2025,2/28/2025,26.87,2687,48.84,4884,1.189586845,1.290496006,36215
BD10,Barisal,BD1004,Barguna,27,1/2/2025,2/15/2025,18.34,1834,83.7,8370,2.307716904,5.734047548,36466
BD10,Barisal,BD1006,Barisal,27,1/2/2025,2/15/2025,60.99,6099,198.49,19849,6.423902073,8.204858241,138246
BD10,Barisal,BD1009,Bhola,27,1/2/2025,2/15/2025,37.8,3780,192.36,19236,4.688757969,9.088218349,109677
BD10,Barisal,BD1042,Jhalokati,27,1/2/2025,2/15/2025,11.13,1113,39.64,3964,3.576354665,4.931441729,30705
BD10,Barisal,BD1078,Patuakhali,27,1/2/2025,2/15/2025,48.63,4863,203.83,20383,3.232723731,7.176439625,69515
BD10,Barisal,BD1079,Pirojpur,27,1/2/2025,2/15/2025,11.26,1126,47.02,4702,2.199753525,3.404447841,31302
BD20,Chattogram,BD2003,Bandarban,27,1/2/2025,2/15/2025,0,0,1.93,193,0,0.039470998,96
BD20,Chattogram,BD2012,Brahamanbaria,27,1/2/2025,2/15/2025,115.83,11583,130.19,13019,7.755768718,6.160392262,150122
BD20,Chattogram,BD2013,Chandpur,27,1/2/2025,2/15/2025,23.73,2373,52.77,5277,3.733392645,3.283830358,36014
BD20,Chattogram,BD2015,Chattogram,27,1/2/2025,2/15/2025,48.46,4846,122.99,12299,3.667824124,2.54197281,163543
BD20,Chattogram,BD2019,Comilla,27,1/2/2025,2/15/2025,44.25,4425,60.36,6036,2.398973734,1.785193334,69654
BD30,Dhaka,BD3067,Narayanganj,27,1/2/2025,2/15/2025,5.85,585,18.82,1882,1.934010411,2.438165048,35753
BD30,Dhaka,BD3068,Narsingdi,27,1/2/2025,2/15/2025,18.14,1814,33.84,3384,3.146129011,2.63546838,36565
BD30,Dhaka,BD3082,Rajbari,27,1/2/2025,2/15/2025,12.53,1253,34.61,3461,1.891928524,2.773651257,25975
BD30,Dhaka,BD3086,Shariatpur,27,1/2/2025,2/15/2025,19.98,1998,57.72,5772,3.001061142,4.450343188,43554
BD30,Dhaka,BD3093,Tangail,27,1/2/2025,2/15/2025,234.53,23453,337.32,33732,12.54062482,9.088096839,308125
BD40,Khulna,BD4001,Bagerhat,27,1/2/2025,2/15/2025,187.21,18721,546.99,54699,18.292207,13.80703958,178884
BD40,Khulna,BD4018,Chuadanga,27,1/2/2025,2/15/2025,65.19,6519,81.1,8110,9.847868968,6.349247577,58637
BD40,Khulna,BD4041,Jessore,27,1/2/2025,2/15/2025,320.31,32031,492.55,49255,21.07424532,17.44702474,341736
BD40,Khulna,BD4044,Jhenaidah,27,1/2/2025,2/15/2025,185.72,18572,236.34,23634,14.90288091,11.0304956,167019
BD40,Khulna,BD4047,Khulna,27,1/2/2025,2/15/2025,294.62,29462,735.48,73548,23.72868829,18.65935004,256595
BD40,Khulna,BD4050,Kushtia,27,1/2/2025,2/15/2025,38.96,3896,65.32,6532,4.141020962,3.681158614,56129
BD40,Khulna,BD4055,Magura,27,1/2/2025,2/15/2025,41.71,4171,52.08,5208,5.909704627,4.535183323,34348
BD40,Khulna,BD4057,Meherpur,27,1/2/2025,2/15/2025,33.2,3320,39.78,3978,7.11073453,5.015064128,27906
BD40,Khulna,BD4065,Narail,27,1/2/2025,2/15/2025,103.54,10354,132.88,13288,15.55112315,12.21555301,67551
BD40,Khulna,BD4087,Satkhira,27,1/2/2025,2/15/2025,211.9,21190,748.45,74845,20.93811529,20.3157568,341573
BD45,Mymensingh,BD4539,Jamalpur,27,1/2/2025,2/15/2025,251.81,25181,331.08,33108,17.40069345,14.46663752,306286
BD55,Rangpur,BD5552,Lalmonirhat,27,1/2/2025,2/15/2025,20.65,2065,23.31,2331,2.364929759,1.646431846,17820
BD55,Rangpur,BD5573,Nilphamari,27,1/2/2025,2/15/2025,69.55,6955,80.55,8055,5.982773297,4.539619656,72269
BD55,Rangpur,BD5577,Panchagarh,27,1/2/2025,2/15/2025,38.99,3899,45.54,4554,3.941969477,2.983774277,24411
BD55,Rangpur,BD5585,Rangpur,27,1/2/2025,2/15/2025,151.9,15190,178.33,17833,8.959708134,6.829563089,133531
BD55,Rangpur,BD5594,Thakurgaon,27,1/2/2025,2/15/2025,59.14,5914,66.41,6641,4.092663257,3.276793296,34899
BD60,Sylhet,BD6036,Habiganj,27,1/2/2025,2/15/2025,153.78,15378,161.89,16189,8.023740544,5.685251654,118717
BD60,Sylhet,BD6058,Maulvibazar,27,1/2/2025,2/15/2025,23.49,2349,35.03,3503,1.878041241,1.189063357,21881
BD60,Sylhet,BD6090,Sunamganj,27,1/2/2025,2/15/2025,30.68,3068,46.88,4688,1.273985898,1.145956575,31519
BD60,Sylhet,BD6091,Sylhet,27,1/2/2025,2/15/2025,12.14,1214,25.54,2554,0.537461269,0.674841687,18047
BD55,Rangpur,BD5549,Kurigram,27,1/2/2025,2/15/2025,269.48,26948,410.31,41031,20.83498134,16.16623902,401538
BD55,Rangpur,BD5532,Gaibandha,27,1/2/2025,2/15/2025,416.63,41663,594.39,59439,30.23847835,24.69795249,600436
BD55,Rangpur,BD5527,Dinajpur,27,1/2/2025,2/15/2025,631.08,63108,706.29,70629,22.19570192,18.32656061,452382
BD50,Rajshahi,BD5088,Sirajganj,27,1/2/2025,2/15/2025,338.26,33826,476.6,47660,20.57526383,17.32530718,432818
BD50,Rajshahi,BD5081,Rajshahi,27,1/2/2025,2/15/2025,138.64,13864,222.22,22222,9.530947812,8.258507832,160301
BD50,Rajshahi,BD5076,Pabna,27,1/2/2025,2/15/2025,76.98,7698,104.57,10457,4.684759205,3.978590407,73764
BD50,Rajshahi,BD5070,Nawabganj,27,1/2/2025,2/15/2025,211.19,21119,307.56,30756,23.29617259,16.50414687,216610
BD50,Rajshahi,BD5069,Natore,27,1/2/2025,2/15/2025,324.89,32489,393.67,39367,25.09294119,18.74557648,228836
BD50,Rajshahi,BD5064,Naogaon,27,1/2/2025,2/15/2025,993.39,99339,"1,141.23",114123,35.26401208,29.92761344,640539
BD50,Rajshahi,BD5038,Joypurhat,27,1/2/2025,2/15/2025,17.34,1734,18.45,1845,2.195872503,1.738875668,10699
BD50,Rajshahi,BD5010,Bogra,27,1/2/2025,2/15/2025,414.49,41449,513.51,51351,20.30014809,15.93223486,395719
BD45,Mymensingh,BD4589,Sherpur,27,1/2/2025,2/15/2025,88.01,8801,100.77,10077,8.992139743,6.853223141,76425
BD45,Mymensingh,BD4572,Netrakona,27,1/2/2025,2/15/2025,121.64,12164,134.39,13439,5.34795353,4.328929931,87373
BD45,Mymensingh,BD4561,Mymensingh,27,1/2/2025,2/15/2025,101.11,10111,129.13,12913,3.456571633,2.686113722,106563
BD30,Dhaka,BD3059,Munshiganj,27,1/2/2025,2/15/2025,7.61,761,25.2,2520,1.366783364,2.466089258,25533
BD30,Dhaka,BD3056,Manikganj,27,1/2/2025,2/15/2025,18.89,1889,53.46,5346,2.283383056,3.542019477,31644
BD30,Dhaka,BD3054,Madaripur,27,1/2/2025,2/15/2025,57.18,5718,70.79,7079,8.123948876,5.704170529,37285
BD30,Dhaka,BD3048,Kishoreganj,27,1/2/2025,2/15/2025,41.7,4170,58.41,5841,2.04136949,2.065150041,56077
BD30,Dhaka,BD3035,Gopalganj,27,1/2/2025,2/15/2025,206.33,20633,250.01,25001,18.70418485,15.50834278,103585
BD30,Dhaka,BD3033,Gazipur,27,1/2/2025,2/15/2025,14.01,1401,23.63,2363,2.083244042,1.181768169,32522
BD30,Dhaka,BD3029,Faridpur,27,1/2/2025,2/15/2025,11.26,1126,19.65,1965,0.842095298,0.877881625,13966
BD30,Dhaka,BD3026,Dhaka,27,1/2/2025,2/15/2025,18.78,1878,32.56,3256,2.911856288,2.009443863,64679
BD20,Chattogram,BD2084,Rangamati,27,1/2/2025,2/15/2025,7.33,733,94.11,9411,3.35055441,1.498177244,22180
BD20,Chattogram,BD2075,Noakhali,27,1/2/2025,2/15/2025,37.14,3714,174.04,17404,3.211984027,5.968292774,75814
BD20,Chattogram,BD2051,Lakshmipur,27,1/2/2025,2/15/2025,20.03,2003,64.22,6422,4.236760564,4.734873976,73167
BD20,Chattogram,BD2046,Khagrachhari,27,1/2/2025,2/15/2025,0.82,82,0.96,96,0.382318772,0.030790487,929
BD20,Chattogram,BD2030,Feni,27,1/2/2025,2/15/2025,14.46,1446,35.09,3509,3.255831942,3.545478665,22317
BD20,Chattogram,BD2022,Cox's Bazar,27,1/2/2025,2/15/2025,93.54,9354,218.41,21841,16.41352106,9.307114137,239432
BD10,Barisal,BD1004,Barguna,26,1/16/2025,1/31/2025,23.57,2357,81.51,8151,2.965806294,5.584016914,39560
BD10,Barisal,BD1006,Barisal,26,1/16/2025,1/31/2025,150.85,15085,341.73,34173,15.88859859,14.12588144,229664
BD10,Barisal,BD1009,Bhola,26,1/16/2025,1/31/2025,39.98,3998,185.02,18502,4.959167821,8.741433557,110457
BD10,Barisal,BD1042,Jhalokati,26,1/16/2025,1/31/2025,15.76,1576,51.04,5104,5.064092499,6.349666646,40319
BD10,Barisal,BD1078,Patuakhali,26,1/16/2025,1/31/2025,61.91,6191,218.01,21801,4.115523878,7.675688577,79774
BD10,Barisal,BD1079,Pirojpur,26,1/16/2025,1/31/2025,22.31,2231,66.98,6698,4.358481451,4.849636674,44219
BD20,Chattogram,BD2003,Bandarban,26,1/16/2025,1/31/2025,0.02,2,2.33,233,0.024987506,0.046884061,202
BD20,Chattogram,BD2012,Brahamanbaria,26,1/16/2025,1/31/2025,271.84,27184,302.71,30271,18.20191806,14.32377557,275578
BD20,Chattogram,BD2013,Chandpur,26,1/16/2025,1/31/2025,21.93,2193,48.26,4826,3.450202305,3.003177053,29365
BD20,Chattogram,BD2015,Chattogram,26,1/16/2025,1/31/2025,34.55,3455,123.49,12349,2.615008739,2.552306873,178760
BD20,Chattogram,BD2019,Comilla,26,1/16/2025,1/31/2025,69.19,6919,100.99,10099,3.75107328,2.986856772,112565
BD20,Chattogram,BD2022,Cox's Bazar,26,1/16/2025,1/31/2025,69.15,6915,186.94,18694,12.13379283,7.966081758,213889
BD20,Chattogram,BD2030,Feni,26,1/16/2025,1/31/2025,15.64,1564,38.33,3833,3.521522239,3.872846886,26802
BD20,Chattogram,BD2046,Khagrachhari,26,1/16/2025,1/31/2025,1.64,164,3.16,316,0.764637543,0.101823495,801
BD20,Chattogram,BD2051,Lakshmipur,26,1/16/2025,1/31/2025,12.79,1279,55.47,5547,2.705350355,4.089745553,63686
BD20,Chattogram,BD2075,Noakhali,26,1/16/2025,1/31/2025,59.2,5920,203.94,20394,5.119802219,6.993643003,97390
BD20,Chattogram,BD2084,Rangamati,26,1/16/2025,1/31/2025,13.8,1380,126.05,12605,6.308001482,2.006643732,31351
BD30,Dhaka,BD3026,Dhaka,26,1/16/2025,1/31/2025,17.15,1715,31.41,3141,2.659123287,1.938471491,87989
BD30,Dhaka,BD3029,Faridpur,26,1/16/2025,1/31/2025,10.04,1004,18.98,1898,0.750855843,0.847948765,13116
BD30,Dhaka,BD3033,Gazipur,26,1/16/2025,1/31/2025,26.15,2615,40.59,4059,3.888424818,2.029960642,55107
BD30,Dhaka,BD3035,Gopalganj,26,1/16/2025,1/31/2025,398.49,39849,495.65,49565,36.12383376,30.74561057,228659
BD30,Dhaka,BD3048,Kishoreganj,26,1/16/2025,1/31/2025,428.17,42817,479.36,47936,20.96050778,16.94830207,304239
BD30,Dhaka,BD3054,Madaripur,26,1/16/2025,1/31/2025,70.85,7085,87.7,8770,10.06613812,7.066757387,44589
BD30,Dhaka,BD3056,Manikganj,26,1/16/2025,1/31/2025,19.35,1935,56.26,5626,2.338986878,3.727534901,32664
BD30,Dhaka,BD3059,Munshiganj,26,1/16/2025,1/31/2025,13.22,1322,32.82,3282,2.374359537,3.211787676,30977
BD30,Dhaka,BD3067,Narayanganj,26,1/16/2025,1/31/2025,7.7,770,25.01,2501,2.545620541,3.240090747,58008
BD30,Dhaka,BD3068,Narsingdi,26,1/16/2025,1/31/2025,27.57,2757,51.67,5167,4.781630475,4.024073616,64932
BD30,Dhaka,BD3082,Rajbari,26,1/16/2025,1/31/2025,7.79,779,29.17,2917,1.176226911,2.337688737,20628
BD30,Dhaka,BD3086,Shariatpur,26,1/16/2025,1/31/2025,28.59,2859,71.85,7185,4.294311213,5.539798303,54531
BD30,Dhaka,BD3093,Tangail,26,1/16/2025,1/31/2025,125.34,12534,183.21,18321,6.702093188,4.936055442,157919
BD40,Khulna,BD4001,Bagerhat,26,1/16/2025,1/31/2025,324.38,32438,811.85,81185,31.69502754,20.49259599,301544
BD40,Khulna,BD4018,Chuadanga,26,1/16/2025,1/31/2025,66.45,6645,84.21,8421,10.03820974,6.592726738,57067
BD40,Khulna,BD4041,Jessore,26,1/16/2025,1/31/2025,449.89,44989,698.07,69807,29.59973846,24.72692023,504680
BD40,Khulna,BD4044,Jhenaidah,26,1/16/2025,1/31/2025,198.19,19819,248.48,24848,15.90352126,11.59709548,157640
BD40,Khulna,BD4047,Khulna,26,1/16/2025,1/31/2025,414.92,41492,810.38,81038,33.41764764,20.5595857,363578
BD40,Khulna,BD4050,Kushtia,26,1/16/2025,1/31/2025,20.45,2045,40.87,4087,2.173610849,2.303260143,34990
BD40,Khulna,BD4055,Magura,26,1/16/2025,1/31/2025,75.68,7568,94.33,9433,10.72276304,8.21942425,62510
BD40,Khulna,BD4057,Meherpur,26,1/16/2025,1/31/2025,16.98,1698,20.78,2078,3.63675519,2.620130737,14959
BD40,Khulna,BD4065,Narail,26,1/16/2025,1/31/2025,217.51,21751,278.14,27814,32.66877339,25.5691896,146551
BD40,Khulna,BD4087,Satkhira,26,1/16/2025,1/31/2025,318.19,31819,866.01,86601,31.44076878,23.50677874,490172
BD45,Mymensingh,BD4539,Jamalpur,26,1/16/2025,1/31/2025,141.56,14156,188.25,18825,9.782145921,8.225638859,176350
BD45,Mymensingh,BD4561,Mymensingh,26,1/16/2025,1/31/2025,316.04,31604,392.4,39240,10.80422212,8.162523343,312846
BD45,Mymensingh,BD4572,Netrakona,26,1/16/2025,1/31/2025,552.33,55233,650.36,65036,24.28341971,20.94919912,386160
BD45,Mymensingh,BD4589,Sherpur,26,1/16/2025,1/31/2025,132.89,13289,155.17,15517,13.57760994,10.5528891,105867
BD50,Rajshahi,BD5010,Bogra,26,1/16/2025,1/31/2025,78.15,7815,107.77,10777,3.827490587,3.343687467,74513
BD50,Rajshahi,BD5038,Joypurhat,26,1/16/2025,1/31/2025,0.24,24,0.24,24,0.030392699,0.030392699,162
BD50,Rajshahi,BD5064,Naogaon,26,1/16/2025,1/31/2025,381.45,38145,432.91,43291,13.54096318,11.35263105,249236
BD50,Rajshahi,BD5069,Natore,26,1/16/2025,1/31/2025,276.04,27604,327.77,32777,21.32000212,15.60758402,188953
BD50,Rajshahi,BD5070,Nawabganj,26,1/16/2025,1/31/2025,81.97,8197,139.42,13942,9.042034504,7.481493551,101260
BD50,Rajshahi,BD5076,Pabna,26,1/16/2025,1/31/2025,45.39,4539,74.36,7436,2.762291768,2.829186025,58865
BD50,Rajshahi,BD5081,Rajshahi,26,1/16/2025,1/31/2025,95.51,9551,178.25,17825,6.565932094,6.624421839,140445
BD50,Rajshahi,BD5088,Sirajganj,26,1/16/2025,1/31/2025,149.94,14994,234.18,23418,9.120366163,8.512883834,196055
BD55,Rangpur,BD5527,Dinajpur,26,1/16/2025,1/31/2025,14.59,1459,17.92,1792,0.513144595,0.464981758,14460
BD55,Rangpur,BD5532,Gaibandha,26,1/16/2025,1/31/2025,78.19,7819,136.84,13684,5.674931288,5.685943268,115403
BD55,Rangpur,BD5549,Kurigram,26,1/16/2025,1/31/2025,37.11,3711,87.31,8731,2.86917826,3.440019325,72288
BD55,Rangpur,BD5552,Lalmonirhat,26,1/16/2025,1/31/2025,4.84,484,9.07,907,0.554298307,0.636466094,8972
BD55,Rangpur,BD5573,Nilphamari,26,1/16/2025,1/31/2025,10.17,1017,13.65,1365,0.874835434,0.769283778,10745
BD55,Rangpur,BD5577,Panchagarh,26,1/16/2025,1/31/2025,1.9,190,2.38,238,0.192093922,0.157737016,1772
BD55,Rangpur,BD5585,Rangpur,26,1/16/2025,1/31/2025,9.26,926,12.48,1248,0.546194189,0.477950695,11490
BD55,Rangpur,BD5594,Thakurgaon,26,1/16/2025,1/31/2025,8.38,838,11.91,1191,0.579920833,0.58766162,10277
BD60,Sylhet,BD6036,Habiganj,26,1/16/2025,1/31/2025,451.32,45132,500.6,50060,23.5484106,17.58006658,260927
BD60,Sylhet,BD6058,Maulvibazar,26,1/16/2025,1/31/2025,105.42,10542,141.32,14132,8.428399644,4.780143586,75195
BD60,Sylhet,BD6090,Sunamganj,26,1/16/2025,1/31/2025,384.72,38472,582.66,58266,15.97548418,14.2423949,323054
BD60,Sylhet,BD6091,Sylhet,26,1/16/2025,1/31/2025,235.04,23504,339.1,33910,10.40567518,8.958738024,227557
BD10,Barisal,BD1004,Barguna,25,1/1/2025,1/15/2025,20.88,2088,77.57,7757,2.627324371,5.314098785,37783
BD10,Barisal,BD1006,Barisal,25,1/1/2025,1/15/2025,170.32,17032,379.53,37953,17.93931794,15.68839663,254505
BD10,Barisal,BD1009,Bhola,25,1/1/2025,1/15/2025,41.74,4174,185.47,18547,5.177480361,8.762694205,118642
BD10,Barisal,BD1042,Jhalokati,25,1/1/2025,1/15/2025,12.91,1291,43.6,4360,4.148314351,5.424088279,36266
BD10,Barisal,BD1078,Patuakhali,25,1/1/2025,1/15/2025,62.13,6213,204.28,20428,4.130148579,7.192283209,76764
BD10,Barisal,BD1079,Pirojpur,25,1/1/2025,1/15/2025,27.13,2713,74.61,7461,5.300116618,5.401338051,48775
BD20,Chattogram,BD2003,Bandarban,25,1/1/2025,1/15/2025,0.02,2,5.14,514,0.024987506,0.103426641,310
BD20,Chattogram,BD2012,Brahamanbaria,25,1/1/2025,1/15/2025,227.11,22711,253.35,25335,15.20687761,11.98813564,205376
BD20,Chattogram,BD2013,Chandpur,25,1/1/2025,1/15/2025,18.61,1861,46.07,4607,2.927873456,2.866895292,28228
BD20,Chattogram,BD2015,Chattogram,25,1/1/2025,1/15/2025,29.32,2932,109.53,10953,2.219162264,2.263779835,172760
BD20,Chattogram,BD2019,Comilla,25,1/1/2025,1/15/2025,66.91,6691,103.81,10381,3.627465142,3.070260437,120664
BD20,Chattogram,BD2022,Cox's Bazar,25,1/1/2025,1/15/2025,50.87,5087,146.87,14687,8.926190042,6.259043098,173560
BD20,Chattogram,BD2030,Feni,25,1/1/2025,1/15/2025,14.56,1456,38.11,3811,3.278348069,3.85061818,26118
BD20,Chattogram,BD2046,Khagrachhari,25,1/1/2025,1/15/2025,3.37,337,5.22,522,1.571236903,0.168141589,1409
BD20,Chattogram,BD2051,Lakshmipur,25,1/1/2025,1/15/2025,12.39,1239,53.02,5302,2.620742056,3.909109595,61521
BD20,Chattogram,BD2075,Noakhali,25,1/1/2025,1/15/2025,60.84,6084,203.71,20371,5.261634578,6.985755694,110070
BD20,Chattogram,BD2084,Rangamati,25,1/1/2025,1/15/2025,16.22,1622,132.82,13282,7.414187249,2.114182589,30677
BD30,Dhaka,BD3026,Dhaka,25,1/1/2025,1/15/2025,11.67,1167,27.96,2796,1.809444243,1.725554374,105667
BD30,Dhaka,BD3029,Faridpur,25,1/1/2025,1/15/2025,12.91,1291,26.56,2656,0.965492921,1.18659216,19512
BD30,Dhaka,BD3033,Gazipur,25,1/1/2025,1/15/2025,33.34,3334,60.88,6088,4.957555772,3.044690906,96610
BD30,Dhaka,BD3035,Gopalganj,25,1/1/2025,1/15/2025,397.7,39770,496.84,49684,36.05221885,30.81942733,228923
